Category,Business Category,Language,Image URL,Text
My Business,Goggles & Spectacles,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387674529423_Daily_5_khushita_spectacles_06122021_square_square.jpg,"<p>हल्के, टिकाऊ &nbsp;और स्टाइलिश चश्मों की वाइड रेंज से चुने।</p>"
My Business,Power Tools,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387679513223_Daily_01_Harshvardhan_PowerTools_061221_square_square.jpg,<p>पावर टूल शॉप- यहां हैमर ड्रिल मशीन की उन्दा रेंज पाएं।</p>
My Business,Bakery and Cake,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387681169292_Daily_2_jigar_bakery_cake_061221_square_square.jpg,<p>बेकरी और केक शॉप- यहां सभी फ्लेवर के स्वादिष्ट केक मिलते हैं।</p>
My Business,Bathroom Accessories,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387682451720_Daily_1_karan_BathroomAccessories_061221_square_square.jpg,<p>आपके स्मार्ट बाथरूम के लिए स्मार्ट बाथरूम एक्सेसरीज।</p>
My Business,Diamond,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387687517224_Daily_6_Rishika_diamond_061221_square_square.jpg,<p>डायमंड नोज पिन - अपनी खूबसूरती बढ़ाये।</p>
My Business,Diamond,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387688139256_Daily_1_drashti_Diamond-day_square_square.jpg,"<p>रियल डायमंड के पेंडेंट, झुमके, नोज पिन, ब्रेसलेट और रिंग उपलब्ध हैं।</p>"
My Business,Goggles & Spectacles,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387689187771_Daily_4_khushita_spectacles_06122021_square_square.jpg,"<p>आरामदायक हल्के फ्रेम के यू.वी. प्रोटेक्शन चश्मे। &nbsp;फैशन भी, सेफ्टी भी।</p>"
My Business,Sports Academy,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387693979151_Daily_1_jigar_sports_acadamy_061221_square_square.jpg,"Sports Academy<br />
Grow into a professional athlete with us"
My Business,Goggles & Spectacles,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387694372590_Daily_3_khushita_spectacles_06122021_square_square.jpg,<p>फोटोक्रोमिक लेंस और एंटी ग्लेयर स्पेक्टेकल कम दामों पर खरीदें।</p>
My Business,Graphic Designing,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387696031220_Daily_2_hemang_GraphicDesigning_061221_square_square.jpg,"Creating visually striking and conceptually engrossing Graphic Designs.<br />
Create Now"
My Business,Power Tools,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387697802489_Daily_02_Harshvardhan_PowerTools_061221_square_square.jpg,<p>पावर टूल एक्सेसरीज सर्वोत्तम मूल्य में खरीदें।</p>
My Business,Goggles & Spectacles,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387700493273_Daily_2_khushita_spectacles_06122021_square_square.jpg,<p>जीरो पावर &nbsp;और फ़्री फ्रेम साइज के आकर्षक चश्मे उपलब्ध हैं।</p>
My Business,Diamond,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387701438075_Daily_7_Rishika_diamond_061221_square_square.jpg,<p>हमारे यहां हीरे के आभूषणों की उम्दा रेंज उपलब्ध है।</p>
My Business,Power Tools,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387701868537_Daily_07_powertool_square_square.jpg,<p>सर्वोत्तम मूल्य पर पावर टूल खरीदें।</p>
My Business,Bathroom Accessories,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387703739667_Daily_2_karan_BathroomAccessories_061221_square_square.jpg,<p>हमारे पास जंग मुक्त बाथरूम एक्सेसरीज की महा रेंज उपलब्ध है।</p>
My Business,Agarbatti,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387704009589_Daily_3_Alpa_Agarbatti_041221_square_square.jpg,<p>लैवेंडर तेल से बनी प्योर अगरबत्ती - घर व कार्यालय में एक शांतिपूर्ण वातावरण बनाने में उपयोगी।</p>
My Business,Graphic Designing,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387708165968_Daily_1_hemang_GraphicDesigning_061221_square_square.jpg,"We offer a complete range of visual branding services, from logo design to brand packaging & much more.<br />
Contact us"
My Business,Goggles & Spectacles,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387709314817_Daily_1_khushita_spectacles_06122021_square_square.jpg,<p>चश्मा की प्रसिद्ध दुकान- हमारे एंटी ग्लेयर ग्लास हाई क्वालिटी वाले प्लास्टिक मटेरियल से बने हैं।</p>
My Business,GYM and Yoga,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387710884990_Daily_4_karan_GYM&Yoga_061221_square_square.jpg,"Endure the Pain, Enjoy the Gain.<br />
Join Our Gym Now"
My Business,Diamond,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387711885591_Daily_1_jigar_diamonds_061221_square_square.jpg,Gorgeous Diamond Jewellery made for the quintessential bride.
My Business,Bathroom Accessories,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387713091622_Daily_01_Harshvardhan_BathroomAccessories_061221_square_square.jpg,<p>हमारे बाथरूम एक्सेसरीज रेंज के साथ अपने दैनिक उपयोग के समान लें।</p>
My Business,Diamond,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16388768299571_Daily_4_drashti_Diamond-day_square_square.jpg,<p>रियल डायमंड पेंडेंट - &nbsp;आपकी हर ड्रेस पर सूट करे।</p>
My Business,Agarbatti,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387714694662_Daily_4_Alpa_Agarbatti_041221_square_square.jpg,<p>शुद्ध अगरबत्ती जलाएं और वातावरण को सकारात्मक सुगंध से भर दें।</p>
My Business,Graphic Designing,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387716639532_Daily_3_hemang_GraphicDesigning_061221_square_square.jpg,"Creating industry-relevant, simple, distinctive and memorable Graphic Design for your brand."
My Business,GYM and Yoga,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387717717899_Daily_2_Ravindra_GYM-&-Yoga_061221_square_square.jpg,"Gym where you gain a good level of fitness and feel happier and healthier.<br />
Enroll with us"
My Business,Graphic Designing,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387718189228_Daily_1_karan_GraphicDesigning_061221_square_square.jpg,"Graphic Design<br />
Got a project in mind?<br />
Give us a call to execute it."
My Business,Power Tools,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387719484945_Daily_08_powertool_square_square.jpg,<p>पावर टूल शॉप- आपके स्मार्ट वर्क के लिए स्मार्ट ड्रिल मशीन किट।</p>
My Business,Diamond,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387721871719_Daily_5_drashti_Diamond-day_square_square.jpg,<p>लैब प्रमाणित शुद्ध हीरे की ज्वेलरी खरीदें।</p>
My Business,Bathroom Accessories,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387722724675_Daily_02_Harshvardhan_BathroomAccessories_061221_square_square.jpg,<p>यहां इंस्टॉलेशन में आसान और वॉल माउंटेड स्टाइल के आधुनिक बाथरूम एक्सेसरीज उपलब्ध हैं।</p>
My Business,Laboratory,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387724485533_Daily_2_khushita_laboratory_06122021_square_square.jpg,"Old age comes with many complications<br />
Let Arthritis Not Be one<br />
Get your parents tested today."
My Business,Graphic Designing,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387725171802_Daily_4_hemang_GraphicDesigning_061221_square_square.jpg,"Design is not how it LOOKS, but how it WORKS.<br />
We proved this statement again and again."
My Business,Import Export,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387731562872_Daily_1_Nisha-Import-Export_4_12_21_square_square.jpg,"Import & Export<br />
Secure compliance and Total Quality Assurance of your shipments with our expertise.<br />
Contact Now"
My Business,Laboratory,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387731618220_Daily_3_karan_Laboratory_061221_square_square.jpg,"Full Body Checkup<br />
A perfect way to discover a cure for wellness."
My Business,Diamond,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387732086937_Daily_2_jigar_diamonds_061221_square_square.jpg,Make the best of the upcoming wedding season with our exotic collections of Diamond Jewellery.
My Business,Laboratory,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387732832976_Daily_1_khushita_laboratory_06122021_square_square.jpg,"Know your food tolerance.<br />
Opt for our Allergy Test.<br />
Book Now"
My Business,Veterinary,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387734993002_Daily_1_Ravindra_Veterinary_061221_square_square.jpg,"Veterinary<br />
Our Services<br />
- Preventive Care<br />
- Vaccination and Deworming<br />
- Physical Examination and Treatment<br />
- Grooming<br />
- Diagnostic Tests at Home<br />
- Surgery"
My Business,Laboratory,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387735916545_Daily_1_drashti_Laboratory-day_square_square.jpg,"Stay at home & avail the healthy family offer.<br />
Book your sample collection now."
My Business,Footwear,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387737445601_Daily_05_shoes_square_square.jpg,"Footwear<br />
Along with this season’s latest trend, we promise comfort and quality that are sure to impress you."
My Business,Bathroom Accessories,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387738362844_Daily_03_Harshvardhan_BathroomAccessories_061221_square_square.jpg,"Providing simple and clean designed bathroom sets, made for a perfect makeover.<br />
(ref: https://www.ikea.com/ext/ingkadam/m/26dc2885b1a45975/original/PH180828-crop001.jpg?f=xl )"
My Business,GYM and Yoga,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387744412178_Daily_1_hemang_Gym&Yoga_061221_square_square.jpg,"Build a perfect body shape at 70% OFF<br />
Hurry Up!!!<br />
Contact Now"
My Business,Agarbatti,Hindi,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16387745521139_Daily_5_Alpa_Agarbatti_041221_square_square.jpg,<p>सफेद चंदन से बनी अगरबत्ती - एक शांति की खुशबू।</p>
